tracker_id,avg_area,std_area,initial_area,final_area,max_area,min_area,avg_speed,max_speed,std_speed,lifetime,measurement_count,avg_nonzero_speed,area_change_ratio,speed_variation
3447,3379.973,4234.267,6374.051,385.894,6374.051,385.894,121.66,243.321,172.054,0.4,2,243.321,-0.939,1.414
3449,935.925,647.3,235.446,1060.343,1511.985,235.446,100.902,182.096,92.634,1.6,3,151.353,3.504,0.918
3450,2424.317,386.206,2151.228,2697.406,2697.406,2151.228,72.003,144.005,101.827,0.8,2,144.005,0.254,1.414
3453,1622.216,806.699,1427.654,2508.402,2508.402,930.59,103.266,161.372,89.665,2.0,3,154.899,0.757,0.868
3459,2550.05,617.264,2986.521,2113.579,2986.521,2113.579,90.065,180.13,127.371,0.2,2,180.13,-0.292,1.414
3462,787.992,313.461,566.342,1009.642,1009.642,566.342,71.375,142.75,100.939,0.4,2,142.75,0.783,1.414
3464,2472.998,1226.78,3340.463,1605.534,3340.463,1605.534,66.298,132.595,93.759,0.8,2,132.595,-0.519,1.414
3465,5020.754,2942.437,7101.372,2940.137,7101.372,2940.137,49.16,98.32,69.523,0.8,2,98.32,-0.586,1.414
3466,4458.014,2445.839,2728.544,6187.483,6187.483,2728.544,115.334,230.668,163.107,0.4,2,230.668,1.268,1.414
3467,3693.136,415.722,3399.176,3987.096,3987.096,3399.176,57.148,114.295,80.819,0.2,2,114.295,0.173,1.414
3469,755.626,773.911,1302.864,208.389,1302.864,208.389,25.373,50.746,35.883,0.8,2,50.746,-0.84,1.414
3471,6971.774,7611.075,12353.617,1589.932,12353.617,1589.932,101.246,202.491,143.183,0.2,2,202.491,-0.871,1.414
3473,5472.109,4672.99,1963.803,3675.814,10776.71,1963.803,129.552,196.591,112.218,1.0,3,194.328,0.872,0.866
3474,2493.727,482.024,2162.865,2271.545,3046.772,2162.865,113.887,213.75,107.563,0.8,3,170.83,0.05,0.944
3477,1967.912,324.541,1781.217,2424.586,2424.586,1698.516,93.395,182.025,82.993,2.0,4,124.527,0.361,0.889
3478,1740.252,586.805,2155.186,1325.318,2155.186,1325.318,85.551,171.102,120.988,0.8,2,171.102,-0.385,1.414
3479,3499.521,566.307,3099.082,3899.96,3899.96,3099.082,82.18,164.361,116.22,0.8,2,164.361,0.258,1.414
3485,2006.189,971.784,2693.344,1319.034,2693.344,1319.034,84.47,168.94,119.459,0.6,2,168.94,-0.51,1.414
3488,1375.365,167.877,1458.221,1485.706,1485.706,1182.168,74.536,177.628,92.193,1.2,3,111.804,0.019,1.237
3491,2277.938,1836.347,1098.182,1341.94,4393.694,1098.182,112.348,191.943,100.076,1.2,3,168.522,0.222,0.891
3494,2043.423,1283.988,2951.34,1135.507,2951.34,1135.507,74.412,148.824,105.235,0.4,2,148.824,-0.615,1.414
3495,4494.529,3005.745,2369.146,6619.912,6619.912,2369.146,100.336,200.672,141.897,0.4,2,200.672,1.794,1.414
3496,4854.655,4600.109,1601.887,8107.423,8107.423,1601.887,44.584,89.168,63.051,0.6,2,89.168,4.061,1.414
