tracker_id,avg_area,std_area,initial_area,final_area,max_area,min_area,avg_speed,max_speed,std_speed,lifetime,measurement_count,total_displacement,avg_displacement,max_displacement,avg_angle,path_length,straightness,avg_confidence,total_frames_lost,avg_nonzero_speed,area_change_ratio,speed_variation
461,4235.587,2569.986,7892.038,2568.577,7892.038,2322.444,65.729,133.513,61.184,1.8,4,48.15,12.038,26.912,204.079,48.15,1.0,0.806,0,87.639,-0.675,0.931
462,3025.376,2279.165,4357.067,393.686,4357.067,393.686,74.09,143.435,71.835,0.8,3,42.672,14.224,28.069,100.175,42.672,1.0,0.614,0,111.135,-0.91,0.97
471,2808.068,1915.799,5014.815,1570.575,5014.815,1570.575,109.476,213.049,106.647,0.4,3,64.044,21.348,42.143,156.165,64.044,1.0,0.658,0,164.214,-0.687,0.974
480,2890.549,72.295,2839.428,2941.669,2941.669,2839.428,106.914,213.828,151.199,0.2,2,41.807,20.904,41.807,142.611,41.807,1.0,0.503,0,213.828,0.036,1.414
483,2221.535,465.253,2550.518,1892.551,2550.518,1892.551,52.096,104.192,73.675,2.6,2,19.938,9.969,19.938,168.121,19.938,1.0,0.722,0,104.192,-0.258,1.414
485,1502.71,165.205,1619.528,1385.893,1619.528,1385.893,62.43,124.86,88.289,0.2,2,24.094,12.047,24.094,0.455,24.094,1.0,0.527,0,124.86,-0.144,1.414
486,4770.744,2852.396,1324.024,3529.598,7122.424,1324.024,155.939,304.677,125.383,0.8,4,118.381,29.595,60.142,152.044,118.381,1.0,0.781,0,207.919,1.666,0.804
491,1891.181,161.592,1776.918,2005.444,2005.444,1776.918,61.56,123.119,87.058,0.2,2,25.241,12.62,25.241,56.339,25.241,1.0,0.676,0,123.119,0.129,1.414
494,8954.746,8553.623,2906.422,15003.071,15003.071,2906.422,54.604,109.208,77.221,0.2,2,20.713,10.356,20.713,165.656,20.713,1.0,0.519,0,109.208,4.162,1.414
496,3045.832,285.734,3247.876,2843.788,3247.876,2843.788,49.948,99.897,70.638,0.2,2,20.348,10.174,20.348,62.264,20.348,1.0,0.69,0,99.897,-0.124,1.414
497,5276.874,4997.094,958.61,10750.429,10750.429,958.61,100.531,177.266,90.997,1.2,3,59.87,19.957,35.676,166.017,59.87,1.0,0.48,0,150.796,10.215,0.905
499,1580.872,321.119,1353.807,1807.938,1807.938,1353.807,96.02,192.04,135.793,0.2,2,38.83,19.415,38.83,98.28,38.83,1.0,0.666,0,192.04,0.335,1.414
500,580.839,101.289,574.78,832.546,832.546,454.237,48.682,193.665,65.539,2.0,10,95.436,9.544,38.746,110.732,95.436,1.0,0.706,0,54.091,0.448,1.346
505,3239.044,1640.975,4856.693,3851.271,4856.693,983.797,80.532,177.362,73.434,0.6,4,60.382,15.095,32.329,138.931,60.382,1.0,0.805,0,107.376,-0.207,0.912
506,2724.348,1034.585,4502.116,2137.134,4502.116,1881.031,81.039,128.822,52.465,0.8,5,77.948,15.59,26.037,100.859,77.948,1.0,0.801,0,101.299,-0.525,0.647
507,2087.315,930.77,918.097,3196.415,3196.415,918.097,61.999,95.918,42.564,0.6,4,45.449,11.362,16.981,151.711,45.449,1.0,0.794,0,82.665,2.482,0.687
508,2822.292,426.801,3124.086,2520.498,3124.086,2520.498,62.308,124.616,88.117,0.2,2,25.381,12.691,25.381,53.495,25.381,1.0,0.751,0,124.616,-0.193,1.414
