tracker_id,frame_idx,timestamp,centroid_x,centroid_y,area,class,speed_px_per_sec,confidence,track_length,frames_lost,bbox_x1,bbox_y1,bbox_x2,bbox_y2,kalman_area,velocity_x,velocity_y,displacement,trajectory_angle,source_video
1198,16,3.2,688,566,8804.258,0,0.0,0.8759932518005371,1,0,638.9468,522.65906,738.64307,610.96985,8804.258,0.0,0.0,0.0,0.0,16.avi
1199,17,3.4,260,531,3060.4854,0,0.0,0.8689348101615906,1,0,230.17197,505.78906,290.06894,556.8849,3060.4854,0.0,0.0,0.0,0.0,16.avi
1200,17,3.4,1011,445,7336.7563,0,0.0,0.6576237678527832,1,0,961.1001,408.67743,1062.07,481.34027,7336.7563,0.0,0.0,0.0,0.0,16.avi
1200,18,3.6,1018,466,12613.093,0,112.18452738068528,0.8797601461410522,3,0,959.94696,412.20587,1076.8477,520.1017,12613.093,27.19466,84.4109,21.94949469381856,286.99335853773914,16.avi
1201,18,3.6,252,661,13949.833,0,0.0,0.8797200918197632,1,0,193.59595,602.447,310.99774,721.2683,13949.833,0.0,0.0,0.0,0.0,16.avi
1202,0,0.0,1142,80,17381.664,0,0.0,0.92595237493515,1,0,1077.0203,13.838715,1207.2239,147.33473,17381.664,0.0,0.0,0.0,0.0,1.avi
1203,0,0.0,56,242,28093.484,0,0.0,0.856468677520752,1,0,0.7740631,116.73579,112.662964,367.81952,28093.484,0.0,0.0,0.0,0.0,1.avi
1202,1,0.2,1137,72,15181.341,0,45.68740887092528,0.9386035799980164,3,0,1077.4111,9.862881,1198.4751,135.26218,15181.341,-16.682621,-32.032692,9.99837095688965,120.81651863027918,1.avi
1203,1,0.2,73,205,34932.38,0,203.73994425224907,0.8939366936683655,3,0,1.0212708,85.99921,146.83174,325.57306,34932.38,68.69459,-145.67476,40.67812572438877,66.40608938344087,1.avi
1202,2,0.4,1131,72,15518.475,0,37.79378958762589,0.9475752711296082,5,0,1070.2234,9.212814,1192.5381,136.08617,15518.475,-31.454063,-2.2981548,6.867297441294276,238.3196373412959,1.avi
1203,2,0.4,83,182,40913.15,0,35.3539290078985,0.9015578627586364,5,0,2.8984833,55.625877,164.55185,308.7177,40913.15,50.65166,-120.39517,7.097603853895839,228.90394793025328,1.avi
1202,3,0.6,1120,75,15502.107,0,30.059867210148248,0.935036599636078,7,0,1059.7666,11.778133,1181.6787,138.93628,15502.107,-48.202057,9.848016,5.814176899467847,208.90285068083375,1.avi
1203,3,0.6,92,174,44306.516,0,92.22523268418529,0.9228625893592834,7,0,5.6037064,47.391052,179.74847,301.8145,44306.516,46.128864,-57.08238,16.01510865850365,263.3468094127364,1.avi
1202,4,0.8,1113,75,16259.971,0,18.179932541118166,0.9476671814918518,9,0,1051.177,10.376396,1176.1702,140.46323,16259.971,-38.255505,2.5281887,3.015248783052192,50.50515821748616,1.avi
1203,4,0.8,117,166,59716.805,0,89.35382938486917,0.8707751631736755,9,0,11.871162,25.142624,222.75522,308.31622,59716.805,105.2838,-43.482414,15.358071493133004,349.4434462777489,1.avi
1202,5,1.0,1112,73,16774.668,0,40.31204602824364,0.9496148824691772,11,0,1049.0846,8.258125,1176.6847,139.72083,16774.668,-11.859554,-4.9186673,6.655016873562127,26.07747829280072,1.avi
1203,5,1.0,117,175,63173.176,0,154.73548224515375,0.9077699780464172,11,0,6.0594406,33.075256,228.18008,317.48453,63173.176,23.543518,22.85913,27.28654858072673,218.4484511839455,1.avi
1202,6,1.2,1122,69,17326.822,0,70.75315418077118,0.9417009353637696,13,0,1057.1191,3.1902008,1187.8948,135.68294,17326.822,34.270874,-18.645887,12.165698606461469,19.224238954472582,1.avi
1203,6,1.2,132,182,80168.125,0,59.66063043698285,0.8621480464935303,13,0,6.6587143,22.44159,257.5774,341.94,80168.125,63.11777,31.855347,10.395921542836764,348.07407624472773,1.avi
1202,7,1.4,1126,66,17436.967,0,14.6758563674934,0.933806538581848,15,0,1060.9531,-0.107292175,1192.6375,132.30768,17436.967,24.4031,-17.135185,3.373797009410403,184.97552686652728,1.avi
1203,7,1.4,154,210,65810.14,0,136.47299076431827,0.874542236328125,15,0,37.019073,70.72705,272.33783,350.39087,65810.14,101.334335,116.45498,23.35191025451876,293.3578474077267,1.avi
1202,8,1.6,1127,63,16434.355,0,21.82058156937164,0.938627302646637,17,0,1063.6477,-0.16540146,1192.2742,127.60272,16434.355,10.115411,-13.114243,4.687311957984687,183.99834920364808,1.avi
1203,8,1.6,177,223,62337.652,0,63.32948441632294,0.9010273814201356,17,0,60.348785,90.54918,295.56348,355.57367,62337.652,112.91381,74.96275,11.042797644770609,79.27672004597412,1.avi
1202,9,1.8,1125,61,15330.518,0,28.343857988049443,0.9293158650398254,19,0,1062.4985,0.33842087,1187.5063,122.97496,15330.518,-9.043481,-10.957119,4.984929603654286,178.89871202480094,1.avi
1203,9,1.8,182,227,65350.883,0,119.72388290509232,0.8417571187019348,19,0,60.38906,93.39116,303.86545,361.79865,65350.883,42.103508,34.737625,21.584281607617164,149.19410273644314,1.avi
1202,10,2.0,1116,61,14600.801,0,42.662151806048016,0.9309282898902892,21,0,1054.9087,2.2742538,1177.2329,121.63571,14600.801,-36.437695,-1.3817883,7.355615604502651,192.04308970305985,1.avi
1203,10,2.0,184,234,67546.36,0,31.818774713947622,0.8238012194633484,21,0,59.76866,99.36221,310.0838,369.2075,67546.36,20.482607,33.74703,6.570401626837426,175.26455820295166,1.avi
1202,11,2.2,1104,66,14245.393,0,37.85967398881144,0.9080995917320251,23,0,1044.2485,7.6751404,1164.7048,125.93703,14245.393,-53.00052,18.338177,6.4461846558841405,222.0961571903377,1.avi
1203,11,2.2,191,222,62830.004,0,107.85221811045724,0.9160924553871156,23,0,69.454956,92.98216,312.80563,351.16925,62830.004,28.588089,-39.166615,19.13667564155216,84.06951880078799,1.avi
