tracker_id,frame_idx,timestamp,centroid_x,centroid_y,area,class,speed_px_per_sec,confidence,track_length,frames_lost,bbox_x1,bbox_y1,bbox_x2,bbox_y2,kalman_area,velocity_x,velocity_y,displacement,trajectory_angle,source_video
418,12,2.4,1220,418,13966.415,0,75.0760175053953,0.9175803065299988,15,0,1171.5536,348.04236,1270.1859,489.64307,13966.415,-72.62825,300.86526,12.900137513491,241.56731608050163,6.avi
426,12,2.4,955,190,3699.9104,0,0.0,0.8266900777816772,1,0,922.75366,162.52927,987.7627,219.44305,3699.9104,0.0,0.0,0.0,0.0,6.avi
427,12,2.4,1027,218,7576.0312,0,0.0,0.7725000977516174,1,0,982.0978,176.77069,1072.3522,260.71155,7576.0312,0.0,0.0,0.0,0.0,6.avi
428,12,2.4,944,254,3768.0354,0,0.0,0.7250877022743225,1,0,912.4273,225.39075,976.2028,284.47354,3768.0354,0.0,0.0,0.0,0.0,6.avi
429,12,2.4,1013,312,7314.5503,0,0.0,0.6960629224777222,1,0,961.7534,277.15692,1065.94,347.36322,7314.5503,0.0,0.0,0.0,0.0,6.avi
418,13,2.6,1184,489,16582.855,0,135.48143371049426,0.9063233137130736,17,0,1127.637,417.24442,1242.1228,562.0908,16582.855,-155.17874,341.83182,24.47333705121447,204.07695415679277,6.avi
427,13,2.6,993,209,3259.377,0,178.58416715631265,0.3011582493782043,3,0,967.5376,177.71478,1018.558,241.59857,3259.377,-136.43578,-36.26526,35.58424315235993,164.1125762889984,6.avi
430,13,2.6,1033,212,767.5066,0,0.0,0.6802577376365662,1,0,1020.18835,198.46341,1047.1122,226.97,767.5066,0.0,0.0,0.0,0.0,6.avi
431,13,2.6,1001,148,3427.3562,0,0.0,0.6483330726623535,1,0,971.92236,119.68518,1031.1421,177.56042,3427.3562,0.0,0.0,0.0,0.0,6.avi
432,13,2.6,1061,173,5454.003,0,0.0,0.5184693932533264,1,0,1022.59204,138.17471,1100.6001,208.0906,5454.003,0.0,0.0,0.0,0.0,6.avi
418,14,2.8,1125,510,20103.207,0,313.7367384093962,0.9249533414840698,19,0,1060.276,433.1658,1190.3505,587.71747,20103.207,-264.90717,158.79367,56.02899131371773,120.98455461189997,6.avi
432,14,2.8,1064,186,3451.3032,0,67.85071421474132,0.7665882110595703,3,0,1036.5032,155.30078,1092.2012,217.26523,3451.3032,11.002251,52.496387,13.089970342787533,280.5822458780303,6.avi
433,14,2.8,1141,164,6711.4185,0,0.0,0.5845168828964233,1,0,1098.8154,125.71741,1184.321,204.20837,6711.4185,0.0,0.0,0.0,0.0,6.avi
418,15,3.0,1049,500,21986.639,0,270.2236667367659,0.9223246574401855,21,0,980.267,420.9295,1119.0969,579.30054,21986.639,-352.01706,-3.0647125,48.22078626834034,118.93737177111213,6.avi
433,15,3.0,1176,153,3347.0403,0,184.46524762372763,0.8416410684585571,3,0,1147.2106,124.75047,1205.3241,182.34529,3347.0403,138.51941,-45.568897,36.4507480638193,19.15915167459372,6.avi
434,15,3.0,1186,278,5062.5874,0,0.0,0.8248573541641235,1,0,1148.7847,245.24658,1224.7173,311.9187,5062.5874,0.0,0.0,0.0,0.0,6.avi
435,15,3.0,1157,210,3049.0798,0,0.0,0.8364535570144653,1,0,1131.0823,181.43967,1184.3215,238.71094,3049.0798,0.0,0.0,0.0,0.0,6.avi
436,15,3.0,1225,203,5653.496,0,0.0,0.75238037109375,1,0,1188.3013,166.001,1262.8071,241.88089,5653.496,0.0,0.0,0.0,0.0,6.avi
418,16,3.2,1011,454,26434.086,0,311.3668502642373,0.8959446549415588,23,0,933.623,369.1756,1088.4836,539.87146,26434.086,-229.81277,-176.0501,55.46790351396398,55.1180040610526,6.avi
434,16,3.2,1209,281,3991.174,0,117.82989892596994,0.80497807264328,3,0,1177.8234,250.46771,1241.9572,312.69983,3991.174,92.37249,11.980502,22.379961249942337,353.7991321498856,6.avi
437,16,3.2,1232,347,4277.6533,0,0.0,0.7605732679367065,1,0,1198.5557,316.06213,1265.9182,379.5641,4277.6533,0.0,0.0,0.0,0.0,6.avi
438,16,3.2,1261,264,2940.6582,0,0.0,0.5594972372055054,1,0,1242.293,225.81226,1280.0,303.79926,2940.6582,0.0,0.0,0.0,0.0,6.avi
418,17,3.4,992,430,24198.547,0,170.4292800997168,0.9023035764694214,25,0,916.7024,351.53186,1069.1233,510.2932,24198.547,-122.81058,-131.4407,28.953498620748807,338.3403956383037,6.avi
437,17,3.4,1257,366,6297.1675,0,159.7656146436562,0.7478407025337219,3,0,1235.6368,294.87924,1279.3917,438.79837,6297.1675,100.90776,75.9509,30.72413011133096,323.70509109649964,6.avi
