tracker_id,avg_area,std_area,initial_area,final_area,max_area,min_area,avg_speed,max_speed,std_speed,lifetime,measurement_count,avg_nonzero_speed,area_change_ratio,speed_variation
8918,369.31,79.29,313.244,425.376,425.376,313.244,41.096,82.193,58.119,0.2,2,82.193,0.358,1.414
8919,651.317,242.458,479.874,822.761,822.761,479.874,35.296,70.593,49.917,1.0,2,70.593,0.715,1.414
8959,1029.785,877.941,408.987,1650.584,1650.584,408.987,46.294,92.587,65.469,0.6,2,92.587,3.036,1.414
8970,585.061,171.027,464.127,705.995,705.995,464.127,57.877,115.753,81.85,0.4,2,115.753,0.521,1.414
9029,333.384,45.42,301.267,365.501,365.501,301.267,34.102,68.204,48.227,0.2,2,68.204,0.213,1.414
9034,348.516,19.66,334.614,362.417,362.417,334.614,46.21,92.42,65.351,0.2,2,92.42,0.083,1.414
9058,352.875,47.053,358.846,255.265,392.642,255.265,14.404,53.965,18.377,1.2,7,16.805,-0.289,1.276
9059,270.177,7.669,281.464,270.756,281.464,262.154,34.102,114.907,46.423,0.8,5,42.628,-0.038,1.361
9060,198.041,8.986,201.65,212.008,212.008,190.204,36.915,136.264,57.289,0.8,5,46.144,0.051,1.552
9061,262.72,9.282,259.17,280.526,280.526,252.523,29.419,189.57,61.497,1.6,9,33.096,0.082,2.09
9062,102.12,2.486,102.65,99.412,104.299,99.412,93.856,234.969,124.409,0.6,3,140.784,-0.032,1.326
9063,125.885,2.924,124.313,124.082,129.259,124.082,62.165,150.35,78.48,0.4,3,93.247,-0.002,1.262
9100,381.824,161.589,267.564,496.085,496.085,267.564,73.307,146.613,103.671,1.0,2,146.613,0.854,1.414
9140,543.444,343.928,300.25,786.637,786.637,300.25,53.956,107.912,76.305,0.2,2,107.912,1.62,1.414
9194,98.684,40.828,69.814,127.553,127.553,69.814,3.874,7.747,5.478,1.2,2,7.747,0.827,1.414
9205,609.489,8.332,615.381,603.598,615.381,603.598,51.278,102.556,72.518,0.2,2,102.556,-0.019,1.414
9243,635.39,221.14,791.759,479.021,791.759,479.021,31.898,63.796,45.111,0.4,2,63.796,-0.395,1.414
9322,546.475,138.187,644.188,448.762,644.188,448.762,73.168,146.335,103.475,0.2,2,146.335,-0.303,1.414
