tracker_id,avg_area,std_area,initial_area,final_area,max_area,min_area,avg_speed,max_speed,std_speed,lifetime,measurement_count,avg_nonzero_speed,area_change_ratio,speed_variation
331,2048.93,674.189,2525.653,1572.206,2525.653,1572.206,32.747,65.495,46.312,0.6,2,65.495,-0.378,1.414
334,1602.422,521.835,1971.416,1233.429,1971.416,1233.429,107.984,215.968,152.713,1.0,2,215.968,-0.374,1.414
336,4682.231,3916.423,1912.902,7451.56,7451.56,1912.902,119.409,238.817,168.869,0.8,2,238.817,2.895,1.414
337,1401.055,544.688,1786.208,1015.902,1786.208,1015.902,51.453,102.906,72.766,0.2,2,102.906,-0.431,1.414
341,3541.029,3035.612,1394.527,5687.53,5687.53,1394.527,30.195,60.391,42.703,0.8,2,60.391,3.078,1.414
345,8515.597,9841.149,1113.589,19683.59,19683.59,1113.589,94.714,169.068,86.353,0.8,3,142.07,16.676,0.912
349,3399.308,619.85,3837.608,2961.008,3837.608,2961.008,108.161,216.321,152.962,0.2,2,216.321,-0.228,1.414
351,6231.592,5064.484,9812.723,2650.46,9812.723,2650.46,64.425,128.85,91.111,0.2,2,128.85,-0.73,1.414
358,6037.454,4169.675,8985.86,3089.049,8985.86,3089.049,63.032,126.065,89.141,0.8,2,126.065,-0.656,1.414
367,1583.642,27.854,1577.763,1559.197,1613.966,1559.197,104.834,161.95,90.91,1.0,3,157.251,-0.012,0.867
375,21296.394,26745.206,2384.677,40208.11,40208.11,2384.677,82.816,165.631,117.119,0.6,2,165.631,15.861,1.414
376,2459.867,617.622,2896.592,2023.143,2896.592,2023.143,113.494,226.988,160.504,0.4,2,226.988,-0.302,1.414
379,11709.207,10208.264,18927.54,4490.874,18927.54,4490.874,178.213,356.427,252.032,0.6,2,356.427,-0.763,1.414
385,4138.162,1400.91,5128.755,3147.569,5128.755,3147.569,98.236,196.472,138.927,0.4,2,196.472,-0.386,1.414
387,1346.496,228.199,1507.857,1185.134,1507.857,1185.134,106.535,213.07,150.664,1.0,2,213.07,-0.214,1.414
390,2110.408,758.146,2943.881,1461.772,2943.881,1461.772,137.925,235.712,122.875,2.4,3,206.887,-0.503,0.891
394,2976.333,1271.248,3875.241,2077.425,3875.241,2077.425,25.684,51.368,36.323,0.8,2,51.368,-0.464,1.414
395,3401.356,2788.073,1429.89,5372.821,5372.821,1429.89,54.982,109.964,77.757,1.0,2,109.964,2.758,1.414
401,1462.614,800.267,2028.488,896.74,2028.488,896.74,107.632,215.265,152.215,0.8,2,215.265,-0.558,1.414
403,1949.578,656.487,2413.784,1485.372,2413.784,1485.372,72.645,145.291,102.736,0.8,2,145.291,-0.385,1.414
404,1392.012,210.067,1540.552,1243.472,1540.552,1243.472,31.824,63.648,45.006,1.0,2,63.648,-0.193,1.414
405,2843.732,194.268,2706.364,2981.101,2981.101,2706.364,48.209,96.418,68.178,1.2,2,96.418,0.102,1.414
406,2321.34,937.904,1658.142,2984.538,2984.538,1658.142,94.14,188.279,133.134,0.8,2,188.279,0.8,1.414
408,2082.154,1258.163,2971.81,1192.498,2971.81,1192.498,36.197,72.395,51.191,0.4,2,72.395,-0.599,1.414
416,2411.785,1264.944,2777.237,938.075,3935.644,938.075,76.507,161.772,71.682,3.0,4,102.009,-0.662,0.937
418,3483.802,39.321,3455.998,3511.606,3511.606,3455.998,12.528,25.057,17.718,0.6,2,25.057,0.016,1.414
420,4051.286,2697.573,5958.758,2143.814,5958.758,2143.814,36.443,72.887,51.539,0.8,2,72.887,-0.64,1.414
421,3242.767,1703.443,2038.251,4447.283,4447.283,2038.251,107.83,215.66,152.495,0.2,2,215.66,1.182,1.414
422,3050.189,3024.227,5188.64,911.738,5188.64,911.738,93.918,187.837,132.821,0.2,2,187.837,-0.824,1.414
425,3097.438,1518.253,2023.871,4171.005,4171.005,2023.871,68.497,136.994,96.87,0.4,2,136.994,1.061,1.414
427,1742.106,1739.155,512.338,2971.875,2971.875,512.338,104.638,209.277,147.981,0.2,2,209.277,4.801,1.414
431,5154.092,4014.314,7992.64,2315.543,7992.64,2315.543,110.881,221.762,156.81,0.2,2,221.762,-0.71,1.414
437,2909.974,2596.445,5874.814,1813.324,5874.814,1041.783,137.78,243.575,124.898,1.2,3,206.67,-0.691,0.907
439,3158.633,1075.45,3287.988,2024.357,4163.556,2024.357,165.136,368.734,187.352,0.8,3,247.705,-0.384,1.135
441,2633.848,1376.311,3607.047,1660.649,3607.047,1660.649,119.257,238.513,168.654,1.2,2,238.513,-0.54,1.414
444,4013.174,3339.617,2902.149,9910.404,9910.404,1826.112,166.917,367.441,137.826,2.4,5,208.646,2.415,0.826
446,3107.606,1022.619,3830.707,2384.505,3830.707,2384.505,86.145,172.29,121.827,1.2,2,172.29,-0.378,1.414
447,1233.213,153.412,1341.692,1124.734,1341.692,1124.734,87.193,174.387,123.31,0.6,2,174.387,-0.162,1.414
453,1615.987,915.7,1023.519,2670.668,2670.668,1023.519,61.553,134.161,67.76,0.6,3,92.329,1.609,1.101
461,1728.799,1822.393,3017.425,440.173,3017.425,440.173,115.473,230.947,163.304,0.8,2,230.947,-0.854,1.414
463,3037.48,310.569,2789.651,2936.92,3385.869,2789.651,204.893,384.593,193.53,0.8,3,307.339,0.053,0.945
465,1449.88,838.486,2042.779,856.981,2042.779,856.981,16.97,33.94,23.999,0.8,2,33.94,-0.58,1.414
468,2393.03,193.594,2529.922,2256.138,2529.922,2256.138,28.37,56.74,40.121,0.4,2,56.74,-0.108,1.414
469,6072.08,6488.663,10660.258,1483.902,10660.258,1483.902,99.473,198.947,140.677,0.6,2,198.947,-0.861,1.414
472,3342.105,1369.626,4310.577,2373.633,4310.577,2373.633,96.179,192.358,136.018,0.6,2,192.358,-0.449,1.414
473,2669.805,312.691,2670.015,2982.391,2982.391,2357.008,160.062,245.772,138.734,2.0,3,240.093,0.117,0.867
476,2568.285,1435.145,1748.042,1731.394,4225.42,1731.394,153.88,274.146,140.13,0.8,3,230.821,-0.01,0.911
483,4628.727,5284.509,892.015,8365.439,8365.439,892.015,88.123,176.246,124.625,1.0,2,176.246,8.378,1.414
491,4170.557,1594.684,5298.169,3042.945,5298.169,3042.945,105.065,210.13,148.585,0.2,2,210.13,-0.426,1.414
492,1710.671,1328.459,2650.033,771.309,2650.033,771.309,90.95,181.899,128.622,0.6,2,181.899,-0.709,1.414
493,2202.791,604.167,2630.001,1775.58,2630.001,1775.58,97.604,195.208,138.033,0.8,2,195.208,-0.325,1.414
495,3783.357,1261.449,2891.378,4675.336,4675.336,2891.378,121.882,243.765,172.368,0.6,2,243.765,0.617,1.414
496,2586.056,2495.16,4350.401,821.711,4350.401,821.711,117.006,234.012,165.471,0.4,2,234.012,-0.811,1.414
499,2372.164,937.053,1709.567,3034.76,3034.76,1709.567,45.324,90.649,64.098,1.2,2,90.649,0.775,1.414
503,4937.491,597.079,5359.69,4515.292,5359.69,4515.292,81.955,163.911,115.902,1.0,2,163.911,-0.158,1.414
506,1593.529,894.594,2226.102,960.955,2226.102,960.955,86.281,172.563,122.02,0.8,2,172.563,-0.568,1.414
507,5070.215,5312.152,8826.474,1313.956,8826.474,1313.956,62.91,125.821,88.969,0.2,2,125.821,-0.851,1.414
508,4433.65,3929.909,7212.515,1654.785,7212.515,1654.785,80.219,160.438,113.447,1.2,2,160.438,-0.771,1.414
511,2377.595,2094.01,896.906,3858.283,3858.283,896.906,62.247,124.494,88.03,0.6,2,124.494,3.302,1.414
519,5544.074,3408.685,2262.322,9066.893,9066.893,2262.322,457.162,1207.011,654.575,1.0,3,685.743,3.008,1.432
520,5045.957,1088.398,4276.344,5815.571,5815.571,4276.344,85.264,170.529,120.582,0.6,2,170.529,0.36,1.414
524,2058.058,977.787,2749.458,1366.658,2749.458,1366.658,93.196,186.391,131.799,0.8,2,186.391,-0.503,1.414
530,3710.78,2039.064,2268.944,5152.616,5152.616,2268.944,121.318,242.635,171.569,1.0,2,242.635,1.271,1.414
533,2313.989,2411.99,5097.341,836.214,5097.341,836.214,93.12,204.503,103.467,1.0,3,139.68,-0.836,1.111
534,2975.273,1047.233,3236.709,3867.02,3867.02,1822.09,102.936,176.16,91.761,0.6,3,154.404,0.195,0.891
536,1030.02,388.351,755.414,1304.625,1304.625,755.414,64.044,128.088,90.572,0.2,2,128.088,0.727,1.414
541,1984.025,1688.576,3178.028,790.021,3178.028,790.021,115.467,230.934,163.295,0.4,2,230.934,-0.751,1.414
543,3047.943,618.046,3484.968,2610.918,3484.968,2610.918,99.715,199.43,141.018,1.2,2,199.43,-0.251,1.414
544,1796.071,789.93,2497.523,940.406,2497.523,940.406,98.342,248.916,132.423,1.8,3,147.513,-0.623,1.347
545,1972.641,410.929,2263.211,1682.07,2263.211,1682.07,103.313,206.625,146.106,0.4,2,206.625,-0.257,1.414
546,2151.409,987.653,1161.228,2156.483,3136.515,1161.228,55.788,90.382,48.776,1.0,3,83.682,0.857,0.874
547,2647.954,2110.341,5080.624,1308.633,5080.624,1308.633,124.179,194.621,107.866,1.4,3,186.269,-0.742,0.869
548,7207.605,7888.423,1629.648,12785.563,12785.563,1629.648,124.774,249.548,176.457,1.2,2,249.548,6.846,1.414
550,1821.395,177.23,1696.074,1946.715,1946.715,1696.074,23.044,46.089,32.59,0.8,2,46.089,0.148,1.414
